oraciones,tiempo_preprocesado,puntaje_positivo,puntaje_negativo,tiempo_lexico,pos_bajo,pos_medio,pos_alto,neg_bajo,neg_medio,neg_alto,tiempo_fuzzi,sentimiento_final,Tiempo_Base_reglas,clase_sentimiento,tiempo_defuzzificacion
wow everyone at the google i o conference got free gis with a month of unlimited service,0.001157522201538,1.0,0.0,0.0002391338348388,0.0,0.0,1.0,0.0,0.0,0.0,0.0001742839813232,8.333333333333334,0.0001013278961181,Positivo,0.0
dood i got a free google android phone at the i o conference the g,0.0008738040924072,1.0,0.0,0.000159740447998,0.0,0.0,1.0,0.0,0.0,0.0,0.0001745223999023,8.333333333333334,9.72747802734375e-05,Positivo,0.0
the g is amazing by the way a huge improvement over the g,0.0008013248443603,1.0,0.0,0.0002031326293945,0.0,0.0,1.0,0.0,0.0,0.0,0.0001778602600097,8.333333333333334,9.72747802734375e-05,Positivo,0.0
html demos lots of great stuff to come yes i m excited io googleio,0.0008518695831298,1.0,0.0,0.0002338886260986,0.0,0.0,1.0,0.0,0.0,0.0,0.0001742839813232,8.333333333333334,9.989738464355467e-05,Positivo,0.0
yay happy place place place i love google,0.0006372928619384,1.0,0.0,0.0001156330108642,0.0,0.0,1.0,0.0,0.0,0.0,0.0001711845397949,8.333333333333334,9.846687316894533e-05,Positivo,0.0
googleio o d bringing d graphics to the browser very nice to be honest funfun,0.0008935928344726,1.0,0.0,0.0002171993255615,0.0,0.0,1.0,0.0,0.0,0.0,0.0001740455627441,8.333333333333334,9.79900360107422e-05,Positivo,0.0
awesome viral marketing for funny people,0.0006635189056396,1.0,0.0,0.0001332759857177,0.0,0.0,1.0,0.0,0.0,0.0,0.0001764297485351,8.333333333333334,0.000110387802124,Positivo,0.0
saw night at the museum out of sheer desperation who is funding these movies,0.0008628368377685,0.0,1.0,0.0002796649932861,0.0,0.0,0.0,0.0,0.0,1.0,0.0001740455627441,1.6666666666666663,0.0001437664031982,Negativo,2.384185791015625e-07
night at the museum pretty furkin good,0.0006263256072998,1.0,0.0,0.0001521110534667,0.0,0.0,1.0,0.0,0.0,0.0,0.0001766681671142,8.333333333333334,0.0001137256622314,Positivo,2.384185791015625e-07
watching night at the museum giggling,0.0006468296051025,1.0,0.0,0.0001218318939208,0.0,0.0,1.0,0.0,0.0,0.0,0.0001857280731201,8.333333333333334,9.65595245361328e-05,Positivo,2.384185791015625e-07
back from seeing star trek and night at the museum star trek was amazing but night at the museum was eh,0.0009746551513671,1.0,0.0,0.0002582073211669,0.0,0.0,1.0,0.0,0.0,0.0,0.0001780986785888,8.333333333333334,9.632110595703124e-05,Positivo,2.384185791015625e-07
just watched night at the museum so stinkin cute,0.0007765293121337,1.0,0.0,0.0001580715179443,0.0,0.0,1.0,0.0,0.0,0.0,0.0001869201660156,8.333333333333334,0.0001106262207031,Positivo,0.0
so night at the museum was awesome much better than part next weekend we ll see up,0.0007352828979492,1.0,0.0,0.0002834796905517,0.0,0.0,1.0,0.0,0.0,0.0,0.0001730918884277,8.333333333333334,9.775161743164062e-05,Positivo,0.0
saw the new night at the museum and i loved it next is to go see up in d,0.0005080699920654,1.0,0.0,0.0002486705780029,0.0,0.0,1.0,0.0,0.0,0.0,0.0001850128173828,8.333333333333334,9.79900360107422e-05,Positivo,0.0
it is a shame about gm what if they are forced to make only cars the white house thinks will sell what do you think,0.0006532669067382,0.0,1.0,0.0003719329833984,0.0,0.0,0.0,0.0,0.0,1.0,0.0001790523529052,1.6666666666666663,9.679794311523438e-05,Negativo,0.0
as you may have noticed not too happy about the gm situation nor aig lehman et al,0.0007574558258056,0.0,1.0,0.0002672672271728,0.0,0.0,0.0,0.0,0.0,1.0,0.0001850128173828,1.6666666666666663,9.822845458984376e-05,Negativo,0.0
gm good riddance sad though,0.0004594326019287,0.4487179487179487,0.5512820512820512,0.0001223087310791,0.1025641025641026,0.8974358974358974,0.0,0.0,0.8974358974358976,0.1025641025641024,0.0001769065856933,4.952124161515192,0.0042431354522705,Neutral,2.384185791015625e-07
i will never buy a government motors vehicle until just recently i drove gm cars since when i bought a,0.0005931854248046,0.0,0.0,0.0002133846282958,0.0,0.0,0.0,0.0,0.0,0.0,0.0001850128173828,8.333333333333334,0.0001149177551269,Positivo,2.384185791015625e-07
having the old coca cola guy on the gm board is stupid has heck tcot ala,0.0004851818084716,0.0,1.0,0.0002357959747314,0.0,0.0,0.0,0.0,0.0,1.0,0.0001728534698486,1.6666666666666663,0.0001015663146972,Negativo,0.0
rantsandraves the worst thing about gm concord pleasant hill martinez is the fucking uaw,0.0005338191986083,0.2914452254414538,0.7085547745585462,0.000237226486206,0.4171095491170924,0.5828904508829076,0.0,0.0,0.5828904508829076,0.4171095491170924,0.0001893043518066,4.5863438354627455,0.0041639804840087,Neutral,0.0
give a man a fish you feed him for the day teach him to fish you feed him for life buy him gm and you f k him over for good,0.0006518363952636,1.0,0.0,0.0002758502960205,0.0,0.0,1.0,0.0,0.0,0.0,0.000171422958374,8.333333333333334,0.0001113414764404,Positivo,0.0
the more i hear about this gm thing the more angry i get billions wasted more bullshit all for something like k employees and all the,0.000701904296875,0.0607255520504731,0.9392744479495267,0.0003383159637451,0.8785488958990538,0.1214511041009462,0.0,0.0,0.1214511041009465,0.8785488958990535,0.0001869201660156,2.790908204046278,0.0040953159332275,Negativo,0.0
i own a gm car and it is junk as far as quality compared to a honda,0.0004818439483642,0.0,0.0,0.0001935958862304,0.0,0.0,0.0,0.0,0.0,0.0,0.000176191329956,8.333333333333334,0.0001370906829833,Positivo,0.0
sad day bankrupt gm,0.0006003379821777,0.0,1.0,9.512901306152344e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0001862049102783,1.6666666666666663,0.0001041889190673,Negativo,2.384185791015625e-07
is upset about the whole gm thing life as i know it is so screwed up,0.0008518695831298,0.0,1.0,0.0002303123474121,0.0,0.0,0.0,0.0,0.0,1.0,0.0001702308654785,1.6666666666666663,0.0001003742218017,Negativo,4.76837158203125e-07
whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs,0.0011854171752929,0.0,1.0,0.0003807544708251,0.0,0.0,0.0,0.0,0.0,1.0,0.0001702308654785,1.6666666666666663,9.918212890625e-05,Negativo,2.384185791015625e-07
wftb joining a bit late my connection was down boo time warner,0.000795841217041,0.0,0.0,0.0001664161682128,0.0,0.0,0.0,0.0,0.0,0.0,0.0001752376556396,8.333333333333334,0.0001099109649658,Positivo,2.384185791015625e-07
cox or time warner cox is cheaper and gets a b on dslreports tw is more expensive and gets a c,0.0009870529174804,0.0,0.0,0.0002055168151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0001676082611083,8.333333333333334,9.751319885253906e-05,Positivo,2.384185791015625e-07
i am furious with time warner and their phone promotions,0.0007691383361816,0.0,1.0,0.0001463890075683,0.0,0.0,0.0,0.0,0.0,1.0,0.0001707077026367,1.6666666666666663,9.632110595703124e-05,Negativo,0.0
just got home from chick fil a with the boys damn my internets down stupid time warner,0.0009586811065673,0.0,1.0,0.0002915859222412,0.0,0.0,0.0,0.0,0.0,1.0,0.000173807144165,1.6666666666666663,0.0001089572906494,Negativo,0.0
could time warner cable suck more no,0.0006542205810546,0.0,1.0,0.0001626014709472,0.0,0.0,0.0,0.0,0.0,1.0,0.0001814365386962,1.6666666666666663,0.0001108646392822,Negativo,0.0
pissed at time warner for causin me to have slow internet problems,0.000765323638916,0.0,1.0,0.0002009868621826,0.0,0.0,0.0,0.0,0.0,1.0,0.0001704692840576,1.6666666666666663,0.0001096725463867,Negativo,0.0
umm having some time warner problems,0.0006470680236816,0.0,1.0,0.0001201629638671,0.0,0.0,0.0,0.0,0.0,1.0,0.0001862049102783,1.6666666666666663,9.72747802734375e-05,Negativo,2.384185791015625e-07
you guys see this why does time warner have to suck so much ass really wish i could get you verse at my apartment,0.0011258125305175,0.1127483813351194,0.8872516186648806,0.0003724098205566,0.7745032373297612,0.2254967626702388,0.0,0.0,0.2254967626702388,0.7745032373297611,0.0001778602600097,3.411582750739869,0.0042359828948974,Neutral,2.384185791015625e-07
the upside to time warner unhelpful phone operators superslow on site service crap thatis not an upside,0.0009596347808837,0.0,1.0,0.0002603530883789,0.0,0.0,0.0,0.0,0.0,1.0,0.0001866817474365,1.6666666666666663,0.0001196861267089,Negativo,0.0
new time warner slogan time warner where we make you long for the days before cable,0.0005221366882324,0.0,0.0,0.0002024173736572,0.0,0.0,0.0,0.0,0.0,0.0,0.0001721382141113,8.333333333333334,0.0001165866851806,Positivo,0.0
confirmed itis time warneris fault not facebookis that fb is taking about minutes to load so tempted to switch to verizon,0.0006725788116455,0.0,1.0,0.0003018379211425,0.0,0.0,0.0,0.0,0.0,1.0,0.0001876354217529,1.6666666666666663,9.894371032714844e-05,Negativo,0.0
time warner epic fail,0.0003061294555664,0.0,1.0,9.751319885253906e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0001726150512695,1.6666666666666663,0.0001099109649658,Negativo,0.0
i know how sad is that st day of hurricane season thatis less scarey than govt taking over gm,0.0005643367767333,0.0,1.0,0.0002791881561279,0.0,0.0,0.0,0.0,0.0,1.0,0.0001893043518066,1.6666666666666663,0.0001006126403808,Negativo,4.76837158203125e-07
gm files bankruptcy not a good sign,0.0003538131713867,0.0,1.0,0.0001330375671386,0.0,0.0,0.0,0.0,0.0,1.0,0.0001769065856933,1.6666666666666663,9.846687316894533e-05,Negativo,0.0
yankees won mets lost its a good day,0.0003800392150878,0.8670252502614673,0.1329747497385328,0.0001523494720458,0.0,0.2659494994770655,0.7340505005229345,0.7340505005229344,0.2659494994770656,0.0,0.0001919269561767,6.119852176060199,0.0040040016174316,Neutral,0.0
my dentist appt today was actually quite enjoyable,0.0003864765167236,1.0,0.0,0.0001461505889892,0.0,0.0,1.0,0.0,0.0,0.0,0.0001726150512695,8.333333333333334,0.0001115798950195,Positivo,2.384185791015625e-07
i hate the effing dentist,0.0003163814544677,0.0,1.0,7.700920104980469e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0001845359802246,1.6666666666666663,0.0001285076141357,Negativo,2.384185791015625e-07
i hate going to the dentist,0.0003409385681152,0.0,1.0,0.0001027584075927,0.0,0.0,0.0,0.0,0.0,1.0,0.0001718997955322,1.6666666666666663,0.0001003742218017,Negativo,0.0
i hate the dentist who invented them anyways,0.0003671646118164,0.0,1.0,0.0001149177551269,0.0,0.0,0.0,0.0,0.0,1.0,0.0001864433288574,1.6666666666666663,0.0001106262207031,Negativo,0.0
this dentistis office is cold,0.000338077545166,0.0,0.0,8.296966552734375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001678466796875,8.333333333333334,9.822845458984376e-05,Positivo,0.0
just applied at safeway yee,0.0004315376281738,0.0,0.0,8.034706115722656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001869201660156,8.333333333333334,9.65595245361328e-05,Positivo,0.0
safeway place is a nightmare right now bumming,0.000385046005249,0.0,0.0,0.0001084804534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0001704692840576,8.333333333333334,0.0001006126403808,Positivo,2.384185791015625e-07
hate safeway select green tea icecream bought two cartons what a waste of money gt less than,0.0005726814270019,0.091708423938735,0.908291576061265,0.000274658203125,0.81658315212253,0.18341684787747,0.0,0.0,0.18341684787747,0.81658315212253,0.0001795291900634,3.182595535110711,0.0042431354522705,Negativo,2.384185791015625e-07
nike rocks i m super grateful for what i ve done with them amp the european division of nike is beyond,0.000579833984375,1.0,0.0,0.0002679824829101,0.0,0.0,1.0,0.0,0.0,0.0,0.0001735687255859,8.333333333333334,0.0001118183135986,Positivo,2.384185791015625e-07
have you tried nike v addictive,0.000342845916748,0.0,0.0,9.703636169433594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001709461212158,8.333333333333334,0.0001158714294433,Positivo,4.76837158203125e-07
the nike training club beta iphone app looks very interesting,0.0004286766052246,1.0,0.0,0.0001718997955322,0.0,0.0,1.0,0.0,0.0,0.0,0.0001780986785888,8.333333333333334,0.0001018047332763,Positivo,2.384185791015625e-07
argghh why won t my jquery appear in safari bad safari,0.0004205703735351,0.5615707205489897,0.4384292794510103,0.0001664161682128,0.0,0.8768585589020206,0.1231414410979794,0.1231414410979794,0.8768585589020206,0.0,0.0001749992370605,5.000000000000001,0.0039396286010742,Neutral,2.384185791015625e-07
i m ready to drop the pretenses i am forever in love with jquery and i want to marry it sorry ladies this nerd is jquery spokenfor js,0.0007002353668212,0.814989024772656,0.185010975227344,0.0003976821899414,0.0,0.370021950454688,0.629978049545312,0.629978049545312,0.370021950454688,0.0,0.0001788139343261,5.55912734922306,0.0043003559112548,Neutral,0.0
super investors a great weekend read here from warren buffet oldie but a goodie,0.0005109310150146,1.0,0.0,0.0001959800720214,0.0,0.0,1.0,0.0,0.0,0.0,0.0001728534698486,8.333333333333334,0.0001163482666015,Positivo,0.0
reading michael palin book the python years great book i also recommend warren buffet amp nelson mandelais bio,0.0005993843078613,1.0,0.0,0.0002732276916503,0.0,0.0,1.0,0.0,0.0,0.0,0.0001881122589111,8.333333333333334,0.0001063346862792,Positivo,2.384185791015625e-07
i mean i m down with notre dame if i have to itis a good school i d be closer to dan i d enjoy it,0.0006017684936523,1.0,0.0,0.000272512435913,0.0,0.0,1.0,0.0,0.0,0.0,0.000173807144165,8.333333333333334,0.0001018047332763,Positivo,2.384185791015625e-07
i can t watch tv without a tivo and after all these years the time warner dvr still sucks,0.0005302429199218,0.0,1.0,0.0002460479736328,0.0,0.0,0.0,0.0,0.0,1.0,0.0001821517944335,1.6666666666666663,0.0001273155212402,Negativo,2.384185791015625e-07
i d say some sports writers are idiots for saying roger federer is one of the best ever in tennis roger federer is the best ever in tennis,0.0007205009460449,1.0,0.0,0.0003101825714111,0.0,0.0,1.0,0.0,0.0,0.0,0.0001697540283203,8.333333333333334,9.942054748535156e-05,Positivo,2.384185791015625e-07
i still love my kindle but reading the new york times on it does not feel natural i miss the bloomingdale ads,0.0006206035614013,0.7490391137237169,0.2509608862762831,0.0003159046173095,0.0,0.5019217725525662,0.4980782274474338,0.4980782274474338,0.5019217725525662,0.0,0.0003423690795898,5.0,0.0043072700500488,Neutral,2.384185791015625e-07
i love my kindle no more stacks of books to trip over on the way to the loo,0.0005013942718505,0.8640802322512536,0.1359197677487463,0.0002379417419433,0.0,0.2718395354974927,0.7281604645025073,0.7281604645025074,0.2718395354974926,0.0,0.0002496242523193,6.085070292017779,0.0042111873626708,Neutral,0.0
although todayis keynote rocked for every great announcement at amp t shit on us just a little bit more,0.000617504119873,0.6602564102564102,0.3397435897435897,0.0002789497375488,0.0,0.6794871794871795,0.3205128205128205,0.3205128205128206,0.6794871794871794,0.0,0.0002377033233642,5.000000000000001,0.0042030811309814,Neutral,0.0
its not so much my obsession with cell phones but the iphone i m a slave to at amp t forever because of it,0.0006055831909179,0.0,1.0,0.0003163814544677,0.0,0.0,0.0,0.0,0.0,1.0,0.0002362728118896,1.6666666666666663,0.0001215934753417,Negativo,0.0
fuzzball is more fun than at amp t p,0.0003662109375,1.0,0.0,0.0001368522644042,0.0,0.0,1.0,0.0,0.0,0.0,0.0002326965332031,8.333333333333334,0.0001089572906494,Positivo,0.0
today is a good day to dislike at amp t vote out of office indeed,0.0004613399505615,0.6157587548638132,0.3842412451361867,0.0002210140228271,0.0,0.7684824902723737,0.2315175097276263,0.2315175097276266,0.7684824902723734,0.0,0.0002377033233642,5.0,0.0041306018829345,Neutral,2.384185791015625e-07
got my wave sandbox invite extra excited too bad i have class now but i ll play with it soon enough io wave,0.0006160736083984,0.8830486202365309,0.1169513797634691,0.0003509521484375,0.0,0.2339027595269383,0.7660972404730617,0.7660972404730618,0.2339027595269382,0.0,0.000241994857788,6.317158663986531,0.004349946975708,Neutral,2.384185791015625e-07
looks like summize has gone down too many tweets from wwdc perhaps,0.0004346370697021,1.0,0.0,0.0002012252807617,0.0,0.0,1.0,0.0,0.0,0.0,0.0002312660217285,8.333333333333334,0.000131607055664,Positivo,0.0
thanks so much from one of your very happy kindle winners i was so surprised fabulous thank you best kathleen,0.0006148815155029,1.0,0.0,0.0003323554992675,0.0,0.0,1.0,0.0,0.0,0.0,0.0002334117889404,8.333333333333334,0.0001020431518554,Positivo,0.0
man i kinda dislike apple right now case in point the iphone gs wish there was a video recorder app please,0.0006003379821777,0.8614415675297411,0.1385584324702589,0.0003213882446289,0.0,0.2771168649405178,0.7228831350594822,0.7228831350594822,0.2771168649405178,0.0,0.0002431869506835,6.054267994914763,0.0049688816070556,Neutral,0.0
i have a kindle amp sony prs like it physical device feels good font is nice pg turns are snappy enuf ui a little klunky,0.0006365776062011,1.0,0.0,0.0003681182861328,0.0,0.0,1.0,0.0,0.0,0.0,0.0002317428588867,8.333333333333334,0.0002028942108154,Positivo,0.0
the kindle seems the best ereader but will it work in the uk and where can i get one,0.0005378723144531,1.0,0.0,0.0002541542053222,0.0,0.0,1.0,0.0,0.0,0.0,0.0002357959747314,8.333333333333334,0.0001518726348876,Positivo,0.0
i have a google addiction thank you for pointing that out hahaha,0.0004479885101318,1.0,0.0,0.0002024173736572,0.0,0.0,1.0,0.0,0.0,0.0,0.0002422332763671,8.333333333333334,0.0001425743103027,Positivo,0.0
dearest you rich bastards the visa card you sent me doesn t work why screw a little guy like me,0.0005710124969482,0.8310251720233429,0.1689748279766571,0.0002706050872802,0.0,0.3379496559533141,0.6620503440466858,0.6620503440466858,0.3379496559533142,0.0,0.0002403259277343,5.721046725144952,0.0056073665618896,Neutral,2.384185791015625e-07
excited about seeing bobby flay and guy fieri tomorrow at the great american food amp music fest,0.0005393028259277,1.0,0.0,0.0002706050872802,0.0,0.0,1.0,0.0,0.0,0.0,0.0002336502075195,8.333333333333334,0.0001227855682373,Positivo,0.0
gonna go see bobby flay moro at shoreline eat and drink gonna be good,0.0006027221679687,1.0,0.0,0.0002107620239257,0.0,0.0,1.0,0.0,0.0,0.0,0.0002572536468505,8.333333333333334,0.0001060962677001,Positivo,2.384185791015625e-07
can t wait for the great american food and music festival at shoreline tomorrow mm katz pastrami and bobby flay yes please,0.0006766319274902,1.0,0.0,0.0003540515899658,0.0,0.0,1.0,0.0,0.0,0.0,0.0002331733703613,8.333333333333334,0.0001108646392822,Positivo,2.384185791015625e-07
my dad was in ny for a day we ate at mesa grill last night and met bobby flay so much fun except i completely lost my voice today,0.0006930828094482,0.8133153396311291,0.1866846603688708,0.0003955364227294,0.0,0.3733693207377417,0.6266306792622582,0.6266306792622585,0.3733693207377416,0.0,0.0002408027648925,5.542694777949547,0.0042090415954589,Neutral,0.0
fighting with latex again,0.0003292560577392,0.0,1.0,7.987022399902344e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0002539157867431,1.6666666666666663,0.0001235008239746,Negativo,0.0
we love you too and don t want you to die latex the devil,0.0004212856292724,0.2023679570073054,0.7976320429926945,0.0002243518829345,0.5952640859853893,0.4047359140146108,0.0,0.0,0.4047359140146109,0.595264085985389,0.0002386569976806,4.136225199341053,0.0046818256378173,Neutral,0.0
hours hours of inkscape crashing normally solid as a rock hours of latex complaining at the slightest thing i can t take any more,0.0006911754608154,0.3504442250740375,0.6495557749259625,0.0003132820129394,0.299111549851925,0.700888450148075,0.0,0.0,0.700888450148075,0.299111549851925,0.000241994857788,4.772068689534778,0.003969669342041,Neutral,0.0
shitis hitting the fan in iran craziness indeed iranelection,0.0004315376281738,0.3953297828758705,0.6046702171241295,0.0001723766326904,0.209340434248259,0.790659565751741,0.0,0.0,0.790659565751741,0.209340434248259,0.0002582073211669,4.8925772862412735,0.0042026042938232,Neutral,0.0
monday already iran may implode kitchen is a disaster seems happy had a nice weekend and is great whoop,0.0005927085876464,0.8851734036775546,0.1148265963224454,0.0003080368041992,0.0,0.2296531926448908,0.7703468073551092,0.7703468073551092,0.2296531926448908,0.0,0.000237226486206,6.344427417202988,0.0040626525878906,Neutral,2.384185791015625e-07
getting ready to test out some burger receipes this weekend bobby flay has some great receipes to try thanks bobby,0.0006072521209716,1.0,0.0,0.0002737045288085,0.0,0.0,1.0,0.0,0.0,0.0,0.0002357959747314,8.333333333333334,0.0001294612884521,Positivo,2.384185791015625e-07
i lam so in love with bobby flay he is my favorite you need a place in phoenix we have great peppers here,0.0006155967712402,1.0,0.0,0.0003385543823242,0.0,0.0,1.0,0.0,0.0,0.0,0.0002498626708984,8.333333333333334,0.0001015663146972,Positivo,4.76837158203125e-07
i just created my first latex file from scratch that didn t work out very well see itis a great time waster,0.0006163120269775,1.0,0.0,0.0003020763397216,0.0,0.0,1.0,0.0,0.0,0.0,0.0002343654632568,8.333333333333334,0.0001132488250732,Positivo,0.0
using linux and loving it so much nicer than windows looking forward to using the what you see is what you get latex editor,0.000645637512207,1.0,0.0,0.0003519058227539,0.0,0.0,1.0,0.0,0.0,0.0,0.0002467632293701,8.333333333333334,9.894371032714844e-05,Positivo,2.384185791015625e-07
after using latex a lot any other typeset mathematics just looks hideous,0.0004825592041015,0.0,0.0,0.0001626014709472,0.0,0.0,0.0,0.0,0.0,0.0,0.0002470016479492,8.333333333333334,0.0001158714294433,Positivo,2.384185791015625e-07
on that note i hate word i hate pages i hate latex there i said it i hate latex all you technology relational database system can come kill me now,0.0007076263427734,0.0,1.0,0.0004005432128906,0.0,0.0,0.0,0.0,0.0,1.0,0.0002353191375732,1.6666666666666663,9.918212890625e-05,Negativo,2.384185791015625e-07
ahh back in a real text editing environment i less than latex,0.0004491806030273,0.0,0.0,0.0001623630523681,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460479736328,8.333333333333334,0.0001099109649658,Positivo,4.76837158203125e-07
trouble in iran i see hmm iran iran so far away,0.0005054473876953,0.0,1.0,0.0001275539398193,0.0,0.0,0.0,0.0,0.0,1.0,0.0002377033233642,1.6666666666666663,9.918212890625e-05,Negativo,0.0
reading the tweets coming out of iran the whole thing is terrifying and incredibly sad,0.0005359649658203,0.0,1.0,0.0002362728118896,0.0,0.0,0.0,0.0,0.0,1.0,0.0002360343933105,1.6666666666666663,0.0001025199890136,Negativo,0.0
